image_index,context_name,context_frame,camera_id,condition
29077,5144634012371033641_920_000_940_000,1554243516022456,1,"Day,Clear,Bad lighting"
29078,5144634012371033641_920_000_940_000,1554243516022456,2,"Day,Clear,Bad lighting"
29079,5144634012371033641_920_000_940_000,1554243516422456,0,"Day,Clear,Bad lighting"
29080,5144634012371033641_920_000_940_000,1554243516422456,1,"Day,Clear,Bad lighting"
29081,5144634012371033641_920_000_940_000,1554243516422456,2,"Day,Clear,Bad lighting"
29082,514687114615102902_6240_000_6260_000,1573312601125790,0,"Day,Clear,Bad lighting"
29083,514687114615102902_6240_000_6260_000,1573312601125790,1,"Day,Clear,Bad lighting"
29084,514687114615102902_6240_000_6260_000,1573312601125790,2,"Day,Clear,Bad lighting"
29085,514687114615102902_6240_000_6260_000,1573312601525774,0,"Day,Clear,Bad lighting"
29086,514687114615102902_6240_000_6260_000,1573312601525774,1,"Day,Clear,Bad lighting"
29087,514687114615102902_6240_000_6260_000,1573312601525774,2,"Day,Clear,Bad lighting"
29088,514687114615102902_6240_000_6260_000,1573312601725666,0,"Day,Clear,Bad lighting"
29089,514687114615102902_6240_000_6260_000,1573312601725666,1,"Day,Clear,Bad lighting"
29090,514687114615102902_6240_000_6260_000,1573312601725666,2,"Day,Clear,Bad lighting"
29091,514687114615102902_6240_000_6260_000,1573312601925556,0,"Day,Clear,Bad lighting"
29092,514687114615102902_6240_000_6260_000,1573312601925556,1,"Day,Clear,Bad lighting"
29093,514687114615102902_6240_000_6260_000,1573312601925556,2,"Day,Clear,Bad lighting"
29094,514687114615102902_6240_000_6260_000,1573312602325273,0,"Day,Clear,Bad lighting"
29095,514687114615102902_6240_000_6260_000,1573312602325273,1,"Day,Clear,Bad lighting"
29096,514687114615102902_6240_000_6260_000,1573312602325273,2,"Day,Clear,Bad lighting"
29097,514687114615102902_6240_000_6260_000,1573312606124760,0,"Day,Clear,Bad lighting"
29098,514687114615102902_6240_000_6260_000,1573312606124760,1,"Day,Clear,Bad lighting"
29099,514687114615102902_6240_000_6260_000,1573312606124760,2,"Day,Snow,Bad lighting"
29100,514687114615102902_6240_000_6260_000,1573312606524837,0,"Day,Clear,Bad lighting"
29101,514687114615102902_6240_000_6260_000,1573312606524837,1,"Day,Clear,Bad lighting"
29102,514687114615102902_6240_000_6260_000,1573312606524837,2,"Day,Clear,Bad lighting"
29103,514687114615102902_6240_000_6260_000,1573312606724920,0,"Day,Rain,Bad lighting"
29104,514687114615102902_6240_000_6260_000,1573312606724920,1,"Day,Clear,Bad lighting"
29105,514687114615102902_6240_000_6260_000,1573312606724920,2,"Day,Clear,Bad lighting"
29106,514687114615102902_6240_000_6260_000,1573312606925033,0,"Day,Fog,Bad lighting"
29107,514687114615102902_6240_000_6260_000,1573312606925033,1,"Day,Clear,Bad lighting"
29108,514687114615102902_6240_000_6260_000,1573312606925033,2,"Day,Clear,Bad lighting"
29109,514687114615102902_6240_000_6260_000,1573312607325291,0,"Day,Rain,Bad lighting"
29110,514687114615102902_6240_000_6260_000,1573312607325291,1,"Day,Clear,Bad lighting"
29111,514687114615102902_6240_000_6260_000,1573312607325291,2,"Day,Clear,Bad lighting"
29112,514687114615102902_6240_000_6260_000,1573312611124325,0,"Day,Clear,Bad lighting"
29113,514687114615102902_6240_000_6260_000,1573312611124325,1,"Day,Clear,Bad lighting"
29114,514687114615102902_6240_000_6260_000,1573312611124325,2,"Day,Clear,Bad lighting"
29115,514687114615102902_6240_000_6260_000,1573312611524194,0,"Day,Clear,Bad lighting"
29116,514687114615102902_6240_000_6260_000,1573312611524194,1,"Day,Clear,Bad lighting"
29117,514687114615102902_6240_000_6260_000,1573312611524194,2,"Day,Clear,Bad lighting"
29118,514687114615102902_6240_000_6260_000,1573312611724128,0,"Day,Clear,Bad lighting"
29119,514687114615102902_6240_000_6260_000,1573312611724128,1,"Day,Clear,Bad lighting"
29120,514687114615102902_6240_000_6260_000,1573312611724128,2,"Day,Clear,Bad lighting"
29121,514687114615102902_6240_000_6260_000,1573312611924067,0,"Day,Clear,Bad lighting"
29122,514687114615102902_6240_000_6260_000,1573312611924067,1,"Day,Clear,Bad lighting"
29123,514687114615102902_6240_000_6260_000,1573312611924067,2,"Day,Clear,Bad lighting"
29124,514687114615102902_6240_000_6260_000,1573312612324009,0,"Day,Clear,Bad lighting"
29125,514687114615102902_6240_000_6260_000,1573312612324009,1,"Day,Clear,Bad lighting"
29126,514687114615102902_6240_000_6260_000,1573312612324009,2,"Day,Clear,Bad lighting"
29127,514687114615102902_6240_000_6260_000,1573312616124906,0,"Day,Clear,Bad lighting"
29128,514687114615102902_6240_000_6260_000,1573312616124906,1,"Day,Clear,Bad lighting"
29129,514687114615102902_6240_000_6260_000,1573312616124906,2,"Day,Clear,Bad lighting"
29130,514687114615102902_6240_000_6260_000,1573312616524821,0,"Day,Rain,Bad lighting"
29131,514687114615102902_6240_000_6260_000,1573312616524821,1,"Day,Clear,Bad lighting"
29132,514687114615102902_6240_000_6260_000,1573312616524821,2,"Day,Rain,Bad lighting"
29133,514687114615102902_6240_000_6260_000,1573312616724826,0,"Day,Clear,Bad lighting"
29134,514687114615102902_6240_000_6260_000,1573312616724826,1,"Day,Clear,Bad lighting"
29135,514687114615102902_6240_000_6260_000,1573312616724826,2,"Day,Clear,Bad lighting"
29136,514687114615102902_6240_000_6260_000,1573312616924798,0,"Day,Clear,Bad lighting"
29137,514687114615102902_6240_000_6260_000,1573312616924798,1,"Day,Clear,Bad lighting"
29138,514687114615102902_6240_000_6260_000,1573312616924798,2,"Day,Rain,Good lighting"
29139,514687114615102902_6240_000_6260_000,1573312617324815,0,"Day,Clear,Bad lighting"
29140,514687114615102902_6240_000_6260_000,1573312617324815,1,"Day,Clear,Bad lighting"
29141,514687114615102902_6240_000_6260_000,1573312617324815,2,"Day,Rain,Bad lighting"
29142,5189543236187113739_2929_000_2949_000,1515476107938266,0,"Day,Snow,Bad lighting"
29143,5189543236187113739_2929_000_2949_000,1515476107938266,1,"Day,Snow,Bad lighting"
29144,5189543236187113739_2929_000_2949_000,1515476107938266,2,"Day,Snow,Bad lighting"
29145,5189543236187113739_2929_000_2949_000,1515476113738082,0,"Day,Snow,Bad lighting"
29146,5189543236187113739_2929_000_2949_000,1515476113738082,1,"Day,Clear,Bad lighting"
29147,5189543236187113739_2929_000_2949_000,1515476113738082,2,"Day,Snow,Bad lighting"
29148,5200186706748209867_80_000_100_000,1552669349781871,0,"Day,Snow,Bad lighting"
29149,5200186706748209867_80_000_100_000,1552669349781871,1,"Day,Clear,Bad lighting"
29150,5200186706748209867_80_000_100_000,1552669349781871,2,"Day,Clear,Bad lighting"
29151,5200186706748209867_80_000_100_000,1552669350182265,0,"Day,Snow,Bad lighting"
29152,5200186706748209867_80_000_100_000,1552669350182265,1,"Day,Clear,Good lighting"
29153,5200186706748209867_80_000_100_000,1552669350182265,2,"Day,Clear,Bad lighting"
29154,5200186706748209867_80_000_100_000,1552669350382532,0,"Day,Snow,Bad lighting"
29155,5200186706748209867_80_000_100_000,1552669350382532,1,"Day,Clear,Good lighting"
29156,5200186706748209867_80_000_100_000,1552669350382532,2,"Day,Clear,Bad lighting"
29157,5200186706748209867_80_000_100_000,1552669350582834,0,"Day,Clear,Bad lighting"
29158,5200186706748209867_80_000_100_000,1552669350582834,1,"Day,Clear,Bad lighting"
29159,5200186706748209867_80_000_100_000,1552669350582834,2,"Day,Clear,Bad lighting"
29160,5200186706748209867_80_000_100_000,1552669350983548,0,"Day,Snow,Bad lighting"
29161,5200186706748209867_80_000_100_000,1552669350983548,1,"Day,Clear,Bad lighting"
29162,5200186706748209867_80_000_100_000,1552669350983548,2,"Day,Clear,Bad lighting"
29163,5200186706748209867_80_000_100_000,1552669354795365,0,"Day,Clear,Bad lighting"
29164,5200186706748209867_80_000_100_000,1552669354795365,1,"Day,Clear,Bad lighting"
29165,5200186706748209867_80_000_100_000,1552669354795365,2,"Day,Clear,Bad lighting"
29166,5200186706748209867_80_000_100_000,1552669355195901,0,"Day,Clear,Bad lighting"
29167,5200186706748209867_80_000_100_000,1552669355195901,1,"Day,Clear,Bad lighting"
29168,5200186706748209867_80_000_100_000,1552669355195901,2,"Day,Clear,Bad lighting"
29169,5200186706748209867_80_000_100_000,1552669355396095,0,"Day,Clear,Bad lighting"
29170,5200186706748209867_80_000_100_000,1552669355396095,1,"Day,Clear,Bad lighting"
29171,5200186706748209867_80_000_100_000,1552669355396095,2,"Day,Clear,Bad lighting"
29172,5200186706748209867_80_000_100_000,1552669355596249,0,"Day,Clear,Bad lighting"
29173,5200186706748209867_80_000_100_000,1552669355596249,1,"Day,Clear,Bad lighting"
29174,5200186706748209867_80_000_100_000,1552669355596249,2,"Day,Clear,Bad lighting"
29175,5200186706748209867_80_000_100_000,1552669355996426,0,"Day,Clear,Bad lighting"
29176,5200186706748209867_80_000_100_000,1552669355996426,1,"Day,Clear,Bad lighting"
29177,5200186706748209867_80_000_100_000,1552669355996426,2,"Day,Clear,Bad lighting"
29178,5200186706748209867_80_000_100_000,1552669359788102,0,"Day,Clear,Bad lighting"
29179,5200186706748209867_80_000_100_000,1552669359788102,1,"Day,Rain,Bad lighting"
29180,5200186706748209867_80_000_100_000,1552669359788102,2,"Day,Clear,Bad lighting"
29181,5200186706748209867_80_000_100_000,1552669360186800,0,"Day,Clear,Bad lighting"
29182,5200186706748209867_80_000_100_000,1552669360186800,1,"Day,Rain,Bad lighting"
29183,5200186706748209867_80_000_100_000,1552669360186800,2,"Day,Clear,Bad lighting"
29184,5200186706748209867_80_000_100_000,1552669360386088,0,"Day,Fog,Bad lighting"
29185,5200186706748209867_80_000_100_000,1552669360386088,1,"Day,Rain,Bad lighting"
29186,5200186706748209867_80_000_100_000,1552669360386088,2,"Day,Clear,Bad lighting"
29187,5200186706748209867_80_000_100_000,1552669360585384,0,"Day,Clear,Bad lighting"
29188,5200186706748209867_80_000_100_000,1552669360585384,1,"Day,Snow,Bad lighting"
29189,5200186706748209867_80_000_100_000,1552669360585384,2,"Day,Clear,Bad lighting"
29190,5200186706748209867_80_000_100_000,1552669360983995,0,"Day,Clear,Bad lighting"
29191,5200186706748209867_80_000_100_000,1552669360983995,1,"Day,Snow,Bad lighting"
29192,5200186706748209867_80_000_100_000,1552669360983995,2,"Day,Clear,Bad lighting"
29193,5200186706748209867_80_000_100_000,1552669364771704,0,"Day,Snow,Bad lighting"
29194,5200186706748209867_80_000_100_000,1552669364771704,1,"Day,Rain,Bad lighting"
29195,5200186706748209867_80_000_100_000,1552669364771704,2,"Day,Clear,Bad lighting"
29196,5200186706748209867_80_000_100_000,1552669365170252,0,"Day,Clear,Bad lighting"
29197,5200186706748209867_80_000_100_000,1552669365170252,1,"Day,Clear,Bad lighting"
29198,5200186706748209867_80_000_100_000,1552669365170252,2,"Day,Clear,Bad lighting"
29199,5200186706748209867_80_000_100_000,1552669365369536,0,"Day,Clear,Bad lighting"
29200,5200186706748209867_80_000_100_000,1552669365369536,1,"Day,Rain,Bad lighting"
29201,5200186706748209867_80_000_100_000,1552669365369536,2,"Day,Snow,Bad lighting"
29202,5200186706748209867_80_000_100_000,1552669365568826,0,"Day,Clear,Bad lighting"
29203,5200186706748209867_80_000_100_000,1552669365568826,1,"Day,Rain,Bad lighting"
29204,5200186706748209867_80_000_100_000,1552669365568826,2,"Day,Snow,Bad lighting"
29205,5200186706748209867_80_000_100_000,1552669365967514,0,"Day,Clear,Bad lighting"
29206,5200186706748209867_80_000_100_000,1552669365967514,1,"Day,Snow,Bad lighting"
29207,5200186706748209867_80_000_100_000,1552669365967514,2,"Day,Snow,Bad lighting"
29208,5214491533551928383_1918_780_1938_780,1506990398921357,0,"Day,Clear,Bad lighting"
29209,5214491533551928383_1918_780_1938_780,1506990398921357,1,"Day,Clear,Bad lighting"
29210,5214491533551928383_1918_780_1938_780,1506990398921357,2,"Day,Clear,Bad lighting"
29211,5214491533551928383_1918_780_1938_780,1506990399320975,0,"Day,Clear,Bad lighting"
29212,5214491533551928383_1918_780_1938_780,1506990399320975,1,"Day,Clear,Bad lighting"
29213,5214491533551928383_1918_780_1938_780,1506990399320975,2,"Day,Clear,Bad lighting"
29214,5214491533551928383_1918_780_1938_780,1506990399520713,0,"Day,Clear,Bad lighting"
29215,5214491533551928383_1918_780_1938_780,1506990399520713,1,"Day,Clear,Bad lighting"
29216,5214491533551928383_1918_780_1938_780,1506990399520713,2,"Day,Clear,Bad lighting"
29217,5214491533551928383_1918_780_1938_780,1506990399720350,0,"Day,Clear,Bad lighting"
29218,5214491533551928383_1918_780_1938_780,1506990399720350,1,"Day,Clear,Bad lighting"
29219,5214491533551928383_1918_780_1938_780,1506990399720350,2,"Day,Clear,Bad lighting"
29220,5214491533551928383_1918_780_1938_780,1506990400119673,0,"Day,Clear,Bad lighting"
29221,5214491533551928383_1918_780_1938_780,1506990400119673,1,"Day,Clear,Bad lighting"
29222,5214491533551928383_1918_780_1938_780,1506990400119673,2,"Day,Clear,Bad lighting"
29223,5214491533551928383_1918_780_1938_780,1506990403915442,0,"Day,Clear,Bad lighting"
29224,5214491533551928383_1918_780_1938_780,1506990403915442,1,"Day,Clear,Bad lighting"
29225,5214491533551928383_1918_780_1938_780,1506990403915442,2,"Day,Clear,Bad lighting"
29226,5214491533551928383_1918_780_1938_780,1506990404314960,0,"Day,Clear,Bad lighting"
29227,5214491533551928383_1918_780_1938_780,1506990404314960,1,"Day,Clear,Bad lighting"
29228,5214491533551928383_1918_780_1938_780,1506990404314960,2,"Day,Clear,Bad lighting"
29229,5214491533551928383_1918_780_1938_780,1506990404514847,0,"Day,Clear,Bad lighting"
29230,5214491533551928383_1918_780_1938_780,1506990404514847,1,"Day,Clear,Bad lighting"
29231,5214491533551928383_1918_780_1938_780,1506990404514847,2,"Day,Clear,Bad lighting"
29232,5214491533551928383_1918_780_1938_780,1506990404714781,0,"Day,Clear,Bad lighting"
29233,5214491533551928383_1918_780_1938_780,1506990404714781,1,"Day,Clear,Bad lighting"
29234,5214491533551928383_1918_780_1938_780,1506990404714781,2,"Day,Clear,Bad lighting"
29235,5214491533551928383_1918_780_1938_780,1506990405114857,0,"Day,Clear,Bad lighting"
29236,5214491533551928383_1918_780_1938_780,1506990405114857,1,"Day,Clear,Bad lighting"
29237,5214491533551928383_1918_780_1938_780,1506990405114857,2,"Day,Clear,Bad lighting"
29238,5214491533551928383_1918_780_1938_780,1506990408916903,0,"Day,Clear,Bad lighting"
29239,5214491533551928383_1918_780_1938_780,1506990408916903,1,"Day,Clear,Bad lighting"
29240,5214491533551928383_1918_780_1938_780,1506990408916903,2,"Day,Clear,Bad lighting"
29241,5214491533551928383_1918_780_1938_780,1506990409316937,0,"Day,Clear,Bad lighting"
29242,5214491533551928383_1918_780_1938_780,1506990409316937,1,"Day,Clear,Bad lighting"
29243,5214491533551928383_1918_780_1938_780,1506990409316937,2,"Day,Clear,Bad lighting"
29244,5214491533551928383_1918_780_1938_780,1506990409516947,0,"Day,Clear,Bad lighting"
29245,5214491533551928383_1918_780_1938_780,1506990409516947,1,"Day,Clear,Bad lighting"
29246,5214491533551928383_1918_780_1938_780,1506990409516947,2,"Day,Clear,Bad lighting"
29247,5214491533551928383_1918_780_1938_780,1506990409716950,0,"Day,Clear,Bad lighting"
29248,5214491533551928383_1918_780_1938_780,1506990409716950,1,"Day,Clear,Bad lighting"
29249,5214491533551928383_1918_780_1938_780,1506990409716950,2,"Day,Clear,Bad lighting"
29250,5214491533551928383_1918_780_1938_780,1506990410116869,0,"Day,Clear,Bad lighting"
29251,5214491533551928383_1918_780_1938_780,1506990410116869,1,"Day,Clear,Bad lighting"
29252,5214491533551928383_1918_780_1938_780,1506990410116869,2,"Day,Clear,Bad lighting"
29253,5214491533551928383_1918_780_1938_780,1506990413917291,0,"Day,Clear,Bad lighting"
29254,5214491533551928383_1918_780_1938_780,1506990413917291,1,"Day,Clear,Bad lighting"
29255,5214491533551928383_1918_780_1938_780,1506990413917291,2,"Day,Clear,Bad lighting"
29256,5214491533551928383_1918_780_1938_780,1506990414317441,0,"Day,Rain,Bad lighting"
29257,5214491533551928383_1918_780_1938_780,1506990414317441,1,"Day,Clear,Bad lighting"
29258,5214491533551928383_1918_780_1938_780,1506990414317441,2,"Day,Clear,Bad lighting"
29259,5214491533551928383_1918_780_1938_780,1506990414517472,0,"Day,Clear,Bad lighting"
29260,5214491533551928383_1918_780_1938_780,1506990414517472,1,"Day,Clear,Bad lighting"
29261,5214491533551928383_1918_780_1938_780,1506990414517472,2,"Day,Clear,Bad lighting"
29262,5214491533551928383_1918_780_1938_780,1506990414717467,0,"Day,Clear,Bad lighting"
29263,5214491533551928383_1918_780_1938_780,1506990414717467,1,"Day,Clear,Bad lighting"
29264,5214491533551928383_1918_780_1938_780,1506990414717467,2,"Day,Clear,Bad lighting"
29265,5214491533551928383_1918_780_1938_780,1506990415117491,0,"Day,Clear,Bad lighting"
29266,5214491533551928383_1918_780_1938_780,1506990415117491,1,"Day,Clear,Bad lighting"
29267,5214491533551928383_1918_780_1938_780,1506990415117491,2,"Day,Clear,Bad lighting"
29268,5215905243049326497_20_000_40_000,1552502528272887,0,"Day,Clear,Bad lighting"
29269,5215905243049326497_20_000_40_000,1552502528272887,1,"Day,Rain,Bad lighting"
29270,5215905243049326497_20_000_40_000,1552502528272887,2,"Day,Rain,Bad lighting"
29271,5215905243049326497_20_000_40_000,1552502528672914,0,"Day,Clear,Bad lighting"
29272,5215905243049326497_20_000_40_000,1552502528672914,1,"Day,Snow,Bad lighting"
29273,5215905243049326497_20_000_40_000,1552502528672914,2,"Day,Snow,Bad lighting"
29274,5215905243049326497_20_000_40_000,1552502528872961,0,"Day,Clear,Bad lighting"
29275,5215905243049326497_20_000_40_000,1552502528872961,1,"Day,Snow,Bad lighting"
29276,5215905243049326497_20_000_40_000,1552502528872961,2,"Day,Rain,Bad lighting"
29277,5215905243049326497_20_000_40_000,1552502529072962,0,"Day,Clear,Bad lighting"
29278,5215905243049326497_20_000_40_000,1552502529072962,1,"Day,Rain,Bad lighting"
29279,5215905243049326497_20_000_40_000,1552502529072962,2,"Day,Clear,Bad lighting"
29280,5215905243049326497_20_000_40_000,1552502529473032,0,"Day,Clear,Bad lighting"
29281,5215905243049326497_20_000_40_000,1552502529473032,1,"Day,Snow,Bad lighting"
29282,5215905243049326497_20_000_40_000,1552502529473032,2,"Day,Clear,Bad lighting"
29283,5215905243049326497_20_000_40_000,1552502533273098,0,"Day,Clear,Bad lighting"
29284,5215905243049326497_20_000_40_000,1552502533273098,1,"Day,Snow,Bad lighting"
29285,5215905243049326497_20_000_40_000,1552502533273098,2,"Day,Clear,Bad lighting"
29286,5215905243049326497_20_000_40_000,1552502533673144,0,"Day,Clear,Bad lighting"
29287,5215905243049326497_20_000_40_000,1552502533673144,1,"Day,Snow,Bad lighting"
29288,5215905243049326497_20_000_40_000,1552502533673144,2,"Day,Snow,Bad lighting"
29289,5215905243049326497_20_000_40_000,1552502533873155,0,"Day,Clear,Bad lighting"
29290,5215905243049326497_20_000_40_000,1552502533873155,1,"Day,Snow,Bad lighting"
29291,5215905243049326497_20_000_40_000,1552502533873155,2,"Day,Clear,Bad lighting"
29292,5215905243049326497_20_000_40_000,1552502534073123,0,"Day,Clear,Bad lighting"
29293,5215905243049326497_20_000_40_000,1552502534073123,1,"Day,Rain,Bad lighting"
29294,5215905243049326497_20_000_40_000,1552502534073123,2,"Day,Clear,Bad lighting"
29295,5215905243049326497_20_000_40_000,1552502534473110,0,"Day,Clear,Bad lighting"
29296,5215905243049326497_20_000_40_000,1552502534473110,1,"Day,Clear,Bad lighting"
29297,5215905243049326497_20_000_40_000,1552502534473110,2,"Day,Clear,Bad lighting"
29298,5215905243049326497_20_000_40_000,1552502538272033,0,"Day,Clear,Bad lighting"
29299,5215905243049326497_20_000_40_000,1552502538272033,1,"Day,Snow,Bad lighting"
29300,5215905243049326497_20_000_40_000,1552502538272033,2,"Day,Clear,Bad lighting"
29301,5215905243049326497_20_000_40_000,1552502538672084,0,"Day,Clear,Bad lighting"
29302,5215905243049326497_20_000_40_000,1552502538672084,1,"Day,Snow,Bad lighting"
29303,5215905243049326497_20_000_40_000,1552502538672084,2,"Day,Clear,Bad lighting"
29304,5215905243049326497_20_000_40_000,1552502538872132,0,"Day,Clear,Bad lighting"
29305,5215905243049326497_20_000_40_000,1552502538872132,1,"Day,Fog,Bad lighting"
29306,5215905243049326497_20_000_40_000,1552502538872132,2,"Day,Clear,Bad lighting"
29307,5215905243049326497_20_000_40_000,1552502539072175,0,"Day,Clear,Bad lighting"
29308,5215905243049326497_20_000_40_000,1552502539072175,1,"Day,Rain,Bad lighting"
29309,5215905243049326497_20_000_40_000,1552502539072175,2,"Day,Clear,Bad lighting"
29310,5215905243049326497_20_000_40_000,1552502539472251,0,"Day,Clear,Bad lighting"
29311,5215905243049326497_20_000_40_000,1552502539472251,1,"Day,Rain,Bad lighting"
29312,5215905243049326497_20_000_40_000,1552502539472251,2,"Day,Clear,Bad lighting"
29313,5215905243049326497_20_000_40_000,1552502543272413,0,"Day,Clear,Bad lighting"
29314,5215905243049326497_20_000_40_000,1552502543272413,1,"Day,Snow,Bad lighting"
29315,5215905243049326497_20_000_40_000,1552502543272413,2,"Day,Snow,Bad lighting"
29316,5215905243049326497_20_000_40_000,1552502543672452,0,"Day,Clear,Bad lighting"
29317,5215905243049326497_20_000_40_000,1552502543672452,1,"Day,Snow,Bad lighting"
29318,5215905243049326497_20_000_40_000,1552502543672452,2,"Day,Rain,Bad lighting"
29319,5215905243049326497_20_000_40_000,1552502543872432,0,"Day,Clear,Bad lighting"
29320,5215905243049326497_20_000_40_000,1552502543872432,1,"Day,Snow,Bad lighting"
29321,5215905243049326497_20_000_40_000,1552502543872432,2,"Day,Rain,Bad lighting"
29322,5215905243049326497_20_000_40_000,1552502544072409,0,"Day,Clear,Bad lighting"
29323,5215905243049326497_20_000_40_000,1552502544072409,1,"Day,Rain,Bad lighting"
29324,5215905243049326497_20_000_40_000,1552502544072409,2,"Day,Clear,Bad lighting"
29325,5215905243049326497_20_000_40_000,1552502544472429,0,"Day,Clear,Bad lighting"
29326,5215905243049326497_20_000_40_000,1552502544472429,1,"Day,Rain,Bad lighting"
29327,5215905243049326497_20_000_40_000,1552502544472429,2,"Day,Clear,Bad lighting"
29328,5222336716599194110_8940_000_8960_000,1541791871275535,0,"Day,Rain,Bad lighting"
29329,5222336716599194110_8940_000_8960_000,1541791871275535,1,"Day,Rain,Bad lighting"
29330,5222336716599194110_8940_000_8960_000,1541791871275535,2,"Day,Rain,Bad lighting"
29331,5222336716599194110_8940_000_8960_000,1541791871675698,0,"Day,Rain,Bad lighting"
29332,5222336716599194110_8940_000_8960_000,1541791871675698,1,"Day,Fog,Bad lighting"
29333,5222336716599194110_8940_000_8960_000,1541791871675698,2,"Day,Rain,Bad lighting"
29334,5222336716599194110_8940_000_8960_000,1541791871875745,0,"Day,Rain,Bad lighting"
29335,5222336716599194110_8940_000_8960_000,1541791871875745,1,"Day,Rain,Bad lighting"
29336,5222336716599194110_8940_000_8960_000,1541791871875745,2,"Day,Rain,Bad lighting"
29337,5222336716599194110_8940_000_8960_000,1541791872075807,0,"Day,Rain,Bad lighting"
29338,5222336716599194110_8940_000_8960_000,1541791872075807,1,"Day,Rain,Bad lighting"
29339,5222336716599194110_8940_000_8960_000,1541791872075807,2,"Day,Rain,Bad lighting"
29340,5222336716599194110_8940_000_8960_000,1541791872475830,0,"Day,Rain,Bad lighting"
29341,5222336716599194110_8940_000_8960_000,1541791872475830,1,"Day,Rain,Bad lighting"
29342,5222336716599194110_8940_000_8960_000,1541791872475830,2,"Day,Rain,Bad lighting"
29343,5222336716599194110_8940_000_8960_000,1541791876275456,0,"Day,Rain,Bad lighting"
29344,5222336716599194110_8940_000_8960_000,1541791876275456,1,"Day,Rain,Bad lighting"
29345,5222336716599194110_8940_000_8960_000,1541791876275456,2,"Day,Clear,Bad lighting"
29346,5222336716599194110_8940_000_8960_000,1541791876675287,0,"Day,Clear,Bad lighting"
29347,5222336716599194110_8940_000_8960_000,1541791876675287,1,"Day,Rain,Bad lighting"
29348,5222336716599194110_8940_000_8960_000,1541791876675287,2,"Day,Rain,Bad lighting"
29349,5222336716599194110_8940_000_8960_000,1541791876875254,0,"Day,Clear,Bad lighting"
29350,5222336716599194110_8940_000_8960_000,1541791876875254,1,"Day,Rain,Bad lighting"
29351,5222336716599194110_8940_000_8960_000,1541791876875254,2,"Day,Clear,Bad lighting"
29352,5222336716599194110_8940_000_8960_000,1541791877075182,0,"Day,Fog,Bad lighting"
29353,5222336716599194110_8940_000_8960_000,1541791877075182,1,"Day,Rain,Bad lighting"
29354,5222336716599194110_8940_000_8960_000,1541791877075182,2,"Day,Clear,Bad lighting"
29355,5222336716599194110_8940_000_8960_000,1541791877475067,0,"Night,Fog,Bad lighting"
29356,5222336716599194110_8940_000_8960_000,1541791877475067,1,"Day,Rain,Bad lighting"
29357,5222336716599194110_8940_000_8960_000,1541791877475067,2,"Day,Clear,Bad lighting"
29358,5222336716599194110_8940_000_8960_000,1541791881274736,0,"Night,Clear,Bad lighting"
29359,5222336716599194110_8940_000_8960_000,1541791881274736,1,"Day,Clear,Bad lighting"
29360,5222336716599194110_8940_000_8960_000,1541791881274736,2,"Day,Clear,Bad lighting"
29361,5222336716599194110_8940_000_8960_000,1541791881674445,0,"Day,Rain,Bad lighting"
29362,5222336716599194110_8940_000_8960_000,1541791881674445,1,"Day,Clear,Bad lighting"
29363,5222336716599194110_8940_000_8960_000,1541791881674445,2,"Day,Clear,Bad lighting"
29364,5222336716599194110_8940_000_8960_000,1541791881874186,0,"Day,Fog,Bad lighting"
29365,5222336716599194110_8940_000_8960_000,1541791881874186,1,"Day,Clear,Bad lighting"
29366,5222336716599194110_8940_000_8960_000,1541791881874186,2,"Day,Clear,Bad lighting"
29367,5222336716599194110_8940_000_8960_000,1541791882073730,0,"Day,Clear,Bad lighting"
29368,5222336716599194110_8940_000_8960_000,1541791882073730,1,"Day,Fog,Bad lighting"
29369,5222336716599194110_8940_000_8960_000,1541791882073730,2,"Day,Clear,Bad lighting"
29370,5222336716599194110_8940_000_8960_000,1541791882472401,0,"Day,Rain,Bad lighting"
29371,5222336716599194110_8940_000_8960_000,1541791882472401,1,"Day,Clear,Bad lighting"
29372,5222336716599194110_8940_000_8960_000,1541791882472401,2,"Day,Snow,Bad lighting"
29373,5222336716599194110_8940_000_8960_000,1541791886250677,0,"Day,Clear,Bad lighting"
29374,5222336716599194110_8940_000_8960_000,1541791886250677,1,"Day,Clear,Bad lighting"
29375,5222336716599194110_8940_000_8960_000,1541791886250677,2,"Day,Clear,Bad lighting"
29376,5222336716599194110_8940_000_8960_000,1541791886649897,0,"Day,Clear,Bad lighting"
29377,5222336716599194110_8940_000_8960_000,1541791886649897,1,"Day,Clear,Bad lighting"
29378,5222336716599194110_8940_000_8960_000,1541791886649897,2,"Day,Clear,Bad lighting"
29379,5222336716599194110_8940_000_8960_000,1541791886849716,0,"Day,Clear,Bad lighting"
29380,5222336716599194110_8940_000_8960_000,1541791886849716,1,"Day,Rain,Bad lighting"
29381,5222336716599194110_8940_000_8960_000,1541791886849716,2,"Day,Clear,Bad lighting"
29382,5222336716599194110_8940_000_8960_000,1541791887049566,0,"Day,Clear,Bad lighting"
29383,5222336716599194110_8940_000_8960_000,1541791887049566,1,"Day,Rain,Bad lighting"
29384,5222336716599194110_8940_000_8960_000,1541791887049566,2,"Day,Clear,Bad lighting"
29385,5222336716599194110_8940_000_8960_000,1541791887449305,0,"Day,Clear,Bad lighting"
29386,5222336716599194110_8940_000_8960_000,1541791887449305,1,"Day,Clear,Bad lighting"
