context_name,context_frame,camera_id,image_index,condition
9415086857375798767_4760_000_4780_000,1557857267958983,2,38837,"Day,Clear"
9415086857375798767_4760_000_4780_000,1557857268360999,0,38838,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857268360999,1,38839,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857268360999,2,38840,"Day,Clear"
9415086857375798767_4760_000_4780_000,1557857268562022,0,38841,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857268562022,1,38842,"Day,Cloudy"
9415086857375798767_4760_000_4780_000,1557857268562022,2,38843,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857268763060,0,38844,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857268763060,1,38845,"Day,Cloudy"
9415086857375798767_4760_000_4780_000,1557857268763060,2,38846,"Day,Rainy"
9415086857375798767_4760_000_4780_000,1557857269165105,0,38847,"Day,Clear"
9415086857375798767_4760_000_4780_000,1557857269165105,1,38848,"Day,Cloudy"
9415086857375798767_4760_000_4780_000,1557857269165105,2,38849,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148237149052,0,38850,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237149052,1,38851,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148237149052,2,38852,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237549049,0,38853,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237549049,1,38854,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148237549049,2,38855,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237749031,0,38856,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237749031,1,38857,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148237749031,2,38858,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237949039,0,38859,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148237949039,1,38860,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148237949039,2,38861,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148238349084,0,38862,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148238349084,1,38863,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148238349084,2,38864,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242149108,0,38865,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242149108,1,38866,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148242149108,2,38867,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242549130,0,38868,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242549130,1,38869,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242549130,2,38870,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242749135,0,38871,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242749135,1,38872,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242749135,2,38873,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242949134,0,38874,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148242949134,1,38875,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148242949134,2,38876,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148243349053,0,38877,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148243349053,1,38878,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148243349053,2,38879,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247149127,0,38880,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247149127,1,38881,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247149127,2,38882,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247549184,0,38883,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247549184,1,38884,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148247549184,2,38885,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247749164,0,38886,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247749164,1,38887,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148247749164,2,38888,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247949138,0,38889,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148247949138,1,38890,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148247949138,2,38891,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148248349006,0,38892,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148248349006,1,38893,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148248349006,2,38894,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252149027,0,38895,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252149027,1,38896,"Day,Cloudy"
9465500459680839281_1100_000_1120_000,1554148252149027,2,38897,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252549077,0,38898,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252549077,1,38899,"Day,Cloudy"
9465500459680839281_1100_000_1120_000,1554148252549077,2,38900,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252749079,0,38901,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252749079,1,38902,"Day,Cloudy"
9465500459680839281_1100_000_1120_000,1554148252749079,2,38903,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252949048,0,38904,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252949048,1,38905,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148252949048,2,38906,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148253349066,0,38907,"Day,Clear"
9465500459680839281_1100_000_1120_000,1554148253349066,1,38908,"Day,Rainy"
9465500459680839281_1100_000_1120_000,1554148253349066,2,38909,"Day,Clear"
9521653920958139982_940_000_960_000,1557886614947185,0,38910,"Day,Clear"
9521653920958139982_940_000_960_000,1557886614947185,1,38911,"Day,Clear"
9521653920958139982_940_000_960_000,1557886614947185,2,38912,"Day,Rainy"
9521653920958139982_940_000_960_000,1557886615347313,0,38913,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615347313,1,38914,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615347313,2,38915,"Day,Rainy"
9521653920958139982_940_000_960_000,1557886615547353,0,38916,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615547353,1,38917,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615547353,2,38918,"Day,Rainy"
9521653920958139982_940_000_960_000,1557886615747357,0,38919,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615747357,1,38920,"Day,Clear"
9521653920958139982_940_000_960_000,1557886615747357,2,38921,"Day,Rainy"
9521653920958139982_940_000_960_000,1557886616147342,0,38922,"Day,Rainy"
9521653920958139982_940_000_960_000,1557886616147342,1,38923,"Day,Clear"
9521653920958139982_940_000_960_000,1557886616147342,2,38924,"Day,Clear"
9521653920958139982_940_000_960_000,1557886619947250,0,38925,"Day,Clear"
9521653920958139982_940_000_960_000,1557886619947250,1,38926,"Day,Clear"
9521653920958139982_940_000_960_000,1557886619947250,2,38927,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620347243,0,38928,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620347243,1,38929,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620347243,2,38930,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620547289,0,38931,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620547289,1,38932,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620547289,2,38933,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620747255,0,38934,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620747255,1,38935,"Day,Clear"
9521653920958139982_940_000_960_000,1557886620747255,2,38936,"Day,Clear"
9521653920958139982_940_000_960_000,1557886621147233,0,38937,"Day,Clear"
9521653920958139982_940_000_960_000,1557886621147233,1,38938,"Day,Clear"
9521653920958139982_940_000_960_000,1557886621147233,2,38939,"Day,Clear"
9521653920958139982_940_000_960_000,1557886624947268,0,38940,"Day,Clear"
9521653920958139982_940_000_960_000,1557886624947268,1,38941,"Day,Clear"
9521653920958139982_940_000_960_000,1557886624947268,2,38942,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625347284,0,38943,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625347284,1,38944,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625347284,2,38945,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625547328,0,38946,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625547328,1,38947,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625547328,2,38948,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625747330,0,38949,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625747330,1,38950,"Day,Clear"
9521653920958139982_940_000_960_000,1557886625747330,2,38951,"Day,Clear"
9521653920958139982_940_000_960_000,1557886626147321,0,38952,"Day,Clear"
9521653920958139982_940_000_960_000,1557886626147321,1,38953,"Day,Clear"
9521653920958139982_940_000_960_000,1557886626147321,2,38954,"Day,Clear"
9521653920958139982_940_000_960_000,1557886629947390,0,38955,"Day,Clear"
9521653920958139982_940_000_960_000,1557886629947390,1,38956,"Day,Clear"
9521653920958139982_940_000_960_000,1557886629947390,2,38957,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630347368,0,38958,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630347368,1,38959,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630347368,2,38960,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630547404,0,38961,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630547404,1,38962,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630547404,2,38963,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630747383,0,38964,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630747383,1,38965,"Day,Clear"
9521653920958139982_940_000_960_000,1557886630747383,2,38966,"Day,Clear"
9521653920958139982_940_000_960_000,1557886631147405,0,38967,"Day,Clear"
9521653920958139982_940_000_960_000,1557886631147405,1,38968,"Day,Clear"
9521653920958139982_940_000_960_000,1557886631147405,2,38969,"Day,Clear"
9529958888589376527_640_000_660_000,1557956292798956,0,38970,"Day,Clear"
9529958888589376527_640_000_660_000,1557956292798956,1,38971,"Day,Clear"
9529958888589376527_640_000_660_000,1557956292798956,2,38972,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293198966,0,38973,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293198966,1,38974,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293198966,2,38975,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293399020,0,38976,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293399020,1,38977,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293399020,2,38978,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293599028,0,38979,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293599028,1,38980,"Day,Cloudy"
9529958888589376527_640_000_660_000,1557956293599028,2,38981,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293999041,0,38982,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293999041,1,38983,"Day,Clear"
9529958888589376527_640_000_660_000,1557956293999041,2,38984,"Day,Clear"
9529958888589376527_640_000_660_000,1557956297798799,0,38985,"Day,Clear"
9529958888589376527_640_000_660_000,1557956297798799,1,38986,"Day,Clear"
9529958888589376527_640_000_660_000,1557956297798799,2,38987,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956298198796,0,38988,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298198796,1,38989,"Day,Rainy"
9529958888589376527_640_000_660_000,1557956298198796,2,38990,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956298398796,0,38991,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298398796,1,38992,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298398796,2,38993,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956298598794,0,38994,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298598794,1,38995,"Day,Rainy"
9529958888589376527_640_000_660_000,1557956298598794,2,38996,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956298998883,0,38997,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298998883,1,38998,"Day,Clear"
9529958888589376527_640_000_660_000,1557956298998883,2,38999,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956302798441,0,39000,"Day,Clear"
9529958888589376527_640_000_660_000,1557956302798441,1,39001,"Day,Clear"
9529958888589376527_640_000_660_000,1557956302798441,2,39002,"Day,Rainy"
9529958888589376527_640_000_660_000,1557956303198447,0,39003,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303198447,1,39004,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303198447,2,39005,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303398457,0,39006,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303398457,1,39007,"Day,Cloudy"
9529958888589376527_640_000_660_000,1557956303398457,2,39008,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303598541,0,39009,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303598541,1,39010,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303598541,2,39011,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303998695,0,39012,"Day,Clear"
9529958888589376527_640_000_660_000,1557956303998695,1,39013,"Day,Rainy"
9529958888589376527_640_000_660_000,1557956303998695,2,39014,"Day,Clear"
9529958888589376527_640_000_660_000,1557956307798502,0,39015,"Day,Clear"
9529958888589376527_640_000_660_000,1557956307798502,1,39016,"Day,Clear"
9529958888589376527_640_000_660_000,1557956307798502,2,39017,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308198564,0,39018,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308198564,1,39019,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308198564,2,39020,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308398680,0,39021,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308398680,1,39022,"Day,Cloudy"
9529958888589376527_640_000_660_000,1557956308398680,2,39023,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308598799,0,39024,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308598799,1,39025,"Day,Foggy"
9529958888589376527_640_000_660_000,1557956308598799,2,39026,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308998893,0,39027,"Day,Clear"
9529958888589376527_640_000_660_000,1557956308998893,1,39028,"Day,Cloudy"
9529958888589376527_640_000_660_000,1557956308998893,2,39029,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842423125,0,39030,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842423125,1,39031,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842423125,2,39032,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842823182,0,39033,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842823182,1,39034,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386842823182,2,39035,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843023231,0,39036,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843023231,1,39037,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843023231,2,39038,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843223244,0,39039,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843223244,1,39040,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843223244,2,39041,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843623303,0,39042,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843623303,1,39043,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386843623303,2,39044,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386847423219,0,39045,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386847423219,1,39046,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386847423219,2,39047,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386847823154,0,39048,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386847823154,1,39049,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386847823154,2,39050,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386848023077,0,39051,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848023077,1,39052,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848023077,2,39053,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848223036,0,39054,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848223036,1,39055,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848223036,2,39056,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848622975,0,39057,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848622975,1,39058,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386848622975,2,39059,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386852422861,0,39060,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386852422861,1,39061,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386852422861,2,39062,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386852822869,0,39063,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386852822869,1,39064,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386852822869,2,39065,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386853022867,0,39066,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853022867,1,39067,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853022867,2,39068,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853222871,0,39069,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853222871,1,39070,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853222871,2,39071,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853622775,0,39072,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853622775,1,39073,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386853622775,2,39074,"Day,Rainy"
9547911055204230158_1567_950_1587_950,1511386857422652,0,39075,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386857422652,1,39076,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386857422652,2,39077,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386857822579,0,39078,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386857822579,1,39079,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386857822579,2,39080,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858022614,0,39081,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858022614,1,39082,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858022614,2,39083,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858222693,0,39084,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858222693,1,39085,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858222693,2,39086,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858622902,0,39087,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858622902,1,39088,"Day,Clear"
9547911055204230158_1567_950_1587_950,1511386858622902,2,39089,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504418458,0,39090,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504418458,1,39091,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504418458,2,39092,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504818365,0,39093,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504818365,1,39094,"Day,Clear"
9568394837328971633_466_365_486_365,1508790504818365,2,39095,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505018328,0,39096,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505018328,1,39097,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505018328,2,39098,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505218361,0,39099,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505218361,1,39100,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505218361,2,39101,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505618393,0,39102,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505618393,1,39103,"Day,Clear"
9568394837328971633_466_365_486_365,1508790505618393,2,39104,"Day,Rainy"
9568394837328971633_466_365_486_365,1508790509418308,0,39105,"Day,Clear"
9568394837328971633_466_365_486_365,1508790509418308,1,39106,"Day,Clear"
9568394837328971633_466_365_486_365,1508790509418308,2,39107,"Day,Clear"
9568394837328971633_466_365_486_365,1508790509817932,0,39108,"Day,Clear"
9568394837328971633_466_365_486_365,1508790509817932,1,39109,"Day,Clear"
9568394837328971633_466_365_486_365,1508790509817932,2,39110,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510017771,0,39111,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510017771,1,39112,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510017771,2,39113,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510217875,0,39114,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510217875,1,39115,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510217875,2,39116,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510618241,0,39117,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510618241,1,39118,"Day,Clear"
9568394837328971633_466_365_486_365,1508790510618241,2,39119,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514418677,0,39120,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514418677,1,39121,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514418677,2,39122,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514818618,0,39123,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514818618,1,39124,"Day,Clear"
9568394837328971633_466_365_486_365,1508790514818618,2,39125,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515018576,0,39126,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515018576,1,39127,"Night,Clear"
9568394837328971633_466_365_486_365,1508790515018576,2,39128,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515218498,0,39129,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515218498,1,39130,"Night,Clear"
9568394837328971633_466_365_486_365,1508790515218498,2,39131,"Day,Rainy"
9568394837328971633_466_365_486_365,1508790515618381,0,39132,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515618381,1,39133,"Day,Clear"
9568394837328971633_466_365_486_365,1508790515618381,2,39134,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519418576,0,39135,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519418576,1,39136,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519418576,2,39137,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519818676,0,39138,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519818676,1,39139,"Day,Clear"
9568394837328971633_466_365_486_365,1508790519818676,2,39140,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520018706,0,39141,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520018706,1,39142,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520018706,2,39143,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520218698,0,39144,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520218698,1,39145,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520218698,2,39146,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520618582,0,39147,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520618582,1,39148,"Day,Clear"
9568394837328971633_466_365_486_365,1508790520618582,2,39149,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141093673549,0,39150,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141093673549,1,39151,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141093673549,2,39152,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094073605,0,39153,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094073605,1,39154,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094073605,2,39155,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094273617,0,39156,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094273617,1,39157,"Night,Clear"
9653249092275997647_980_000_1000_000,1558141094273617,2,39158,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094473664,0,39159,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094473664,1,39160,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094473664,2,39161,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094873680,0,39162,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094873680,1,39163,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141094873680,2,39164,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141098673641,0,39165,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141098673641,1,39166,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141098673641,2,39167,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099073513,0,39168,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099073513,1,39169,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099073513,2,39170,"Day,Cloudy"
9653249092275997647_980_000_1000_000,1558141099273479,0,39171,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099273479,1,39172,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099273479,2,39173,"Day,Rainy"
9653249092275997647_980_000_1000_000,1558141099473488,0,39174,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099473488,1,39175,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099473488,2,39176,"Day,Rainy"
9653249092275997647_980_000_1000_000,1558141099873587,0,39177,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099873587,1,39178,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141099873587,2,39179,"Day,Rainy"
9653249092275997647_980_000_1000_000,1558141103673581,0,39180,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141103673581,1,39181,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141103673581,2,39182,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104073672,0,39183,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104073672,1,39184,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104073672,2,39185,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104273717,0,39186,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104273717,1,39187,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104273717,2,39188,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104473732,0,39189,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104473732,1,39190,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104473732,2,39191,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104873783,0,39192,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104873783,1,39193,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141104873783,2,39194,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141108673847,0,39195,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141108673847,1,39196,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141108673847,2,39197,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109073830,0,39198,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109073830,1,39199,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109073830,2,39200,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109273804,0,39201,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109273804,1,39202,"Day,Clear"
9653249092275997647_980_000_1000_000,1558141109273804,2,39203,"Day,Clear"
