image_index,context_name,context_frame,camera_id,condition
32964,6740694556948402155_3040_000_3060_000,1557962369512327,0,"Day,Foggy"
32965,6740694556948402155_3040_000_3060_000,1557962369512327,1,"Day,Foggy"
32966,6740694556948402155_3040_000_3060_000,1557962369512327,2,"Day,Rainy"
32967,6740694556948402155_3040_000_3060_000,1557962369912367,0,"Day,Foggy"
32968,6740694556948402155_3040_000_3060_000,1557962369912367,1,"Day,Foggy"
32969,6740694556948402155_3040_000_3060_000,1557962369912367,2,"Day,Rainy"
32970,6740694556948402155_3040_000_3060_000,1557962373712333,0,"Day,Cloudy"
32971,6740694556948402155_3040_000_3060_000,1557962373712333,1,"Day,Rainy"
32972,6740694556948402155_3040_000_3060_000,1557962373712333,2,"Day,Foggy"
32973,6740694556948402155_3040_000_3060_000,1557962374112395,0,"Day,Cloudy"
32974,6740694556948402155_3040_000_3060_000,1557962374112395,1,"Day,Sunny"
32975,6740694556948402155_3040_000_3060_000,1557962374112395,2,"Day,Foggy"
32976,6740694556948402155_3040_000_3060_000,1557962374312410,0,"Day,Cloudy"
32977,6740694556948402155_3040_000_3060_000,1557962374312410,1,"Day,Sunny"
32978,6740694556948402155_3040_000_3060_000,1557962374312410,2,"Day,Foggy"
32979,6740694556948402155_3040_000_3060_000,1557962374512452,0,"Day,Cloudy"
32980,6740694556948402155_3040_000_3060_000,1557962374512452,1,"Day,Sunny"
32981,6740694556948402155_3040_000_3060_000,1557962374512452,2,"Day,Foggy"
32982,6740694556948402155_3040_000_3060_000,1557962374912466,0,"Day,Foggy"
32983,6740694556948402155_3040_000_3060_000,1557962374912466,1,"Day,Sunny"
32984,6740694556948402155_3040_000_3060_000,1557962374912466,2,"Day,Foggy"
32985,6742105013468660925_3645_000_3665_000,1521929948898498,0,"Day,Cloudy"
32986,6742105013468660925_3645_000_3665_000,1521929948898498,1,"Day,Cloudy"
32987,6742105013468660925_3645_000_3665_000,1521929948898498,2,"Day,Sunny"
32988,6742105013468660925_3645_000_3665_000,1521929949298481,0,"Day,Cloudy"
32989,6742105013468660925_3645_000_3665_000,1521929949298481,1,"Day,Cloudy"
32990,6742105013468660925_3645_000_3665_000,1521929949298481,2,"Day,Sunny"
32991,6742105013468660925_3645_000_3665_000,1521929949498517,0,"Day,Cloudy"
32992,6742105013468660925_3645_000_3665_000,1521929949498517,1,"Day,Sunny"
32993,6742105013468660925_3645_000_3665_000,1521929949498517,2,"Day,Sunny"
32994,6742105013468660925_3645_000_3665_000,1521929949698596,0,"Day,Cloudy"
32995,6742105013468660925_3645_000_3665_000,1521929949698596,1,"Day,Sunny"
32996,6742105013468660925_3645_000_3665_000,1521929949698596,2,"Day,Sunny"
32997,6742105013468660925_3645_000_3665_000,1521929950098651,0,"Day,Cloudy"
32998,6742105013468660925_3645_000_3665_000,1521929950098651,1,"Day,Cloudy"
32999,6742105013468660925_3645_000_3665_000,1521929950098651,2,"Day,Sunny"
33000,6742105013468660925_3645_000_3665_000,1521929953898873,0,"Day,Sunny"
33001,6742105013468660925_3645_000_3665_000,1521929953898873,1,"Day,Cloudy"
33002,6742105013468660925_3645_000_3665_000,1521929953898873,2,"Day,Sunny"
33003,6742105013468660925_3645_000_3665_000,1521929954298925,0,"Day,Cloudy"
33004,6742105013468660925_3645_000_3665_000,1521929954298925,1,"Day,Cloudy"
33005,6742105013468660925_3645_000_3665_000,1521929954298925,2,"Day,Sunny"
33006,6742105013468660925_3645_000_3665_000,1521929954498899,0,"Day,Cloudy"
33007,6742105013468660925_3645_000_3665_000,1521929954498899,1,"Day,Cloudy"
33008,6742105013468660925_3645_000_3665_000,1521929954498899,2,"Day,Sunny"
33009,6742105013468660925_3645_000_3665_000,1521929954698869,0,"Day,Cloudy"
33010,6742105013468660925_3645_000_3665_000,1521929954698869,1,"Day,Sunny"
33011,6742105013468660925_3645_000_3665_000,1521929954698869,2,"Day,Sunny"
33012,6742105013468660925_3645_000_3665_000,1521929955098721,0,"Day,Cloudy"
33013,6742105013468660925_3645_000_3665_000,1521929955098721,1,"Day,Sunny"
33014,6742105013468660925_3645_000_3665_000,1521929955098721,2,"Day,Sunny"
33015,6742105013468660925_3645_000_3665_000,1521929958898729,0,"Day,Cloudy"
33016,6742105013468660925_3645_000_3665_000,1521929958898729,1,"Day,Sunny"
33017,6742105013468660925_3645_000_3665_000,1521929958898729,2,"Day,Sunny"
33018,6742105013468660925_3645_000_3665_000,1521929959298878,0,"Day,Cloudy"
33019,6742105013468660925_3645_000_3665_000,1521929959298878,1,"Day,Cloudy"
33020,6742105013468660925_3645_000_3665_000,1521929959298878,2,"Day,Sunny"
33021,6742105013468660925_3645_000_3665_000,1521929959498966,0,"Day,Cloudy"
33022,6742105013468660925_3645_000_3665_000,1521929959498966,1,"Day,Cloudy"
33023,6742105013468660925_3645_000_3665_000,1521929959498966,2,"Day,Sunny"
33024,6742105013468660925_3645_000_3665_000,1521929959699012,0,"Day,Cloudy"
33025,6742105013468660925_3645_000_3665_000,1521929959699012,1,"Day,Cloudy"
33026,6742105013468660925_3645_000_3665_000,1521929959699012,2,"Day,Sunny"
33027,6742105013468660925_3645_000_3665_000,1521929960098957,0,"Day,Cloudy"
33028,6742105013468660925_3645_000_3665_000,1521929960098957,1,"Day,Cloudy"
33029,6742105013468660925_3645_000_3665_000,1521929960098957,2,"Day,Sunny"
33030,6742105013468660925_3645_000_3665_000,1521929963898772,0,"Day,Cloudy"
33031,6742105013468660925_3645_000_3665_000,1521929963898772,1,"Day,Cloudy"
33032,6742105013468660925_3645_000_3665_000,1521929963898772,2,"Day,Sunny"
33033,6742105013468660925_3645_000_3665_000,1521929964298830,0,"Day,Cloudy"
33034,6742105013468660925_3645_000_3665_000,1521929964298830,1,"Day,Cloudy"
33035,6742105013468660925_3645_000_3665_000,1521929964298830,2,"Day,Sunny"
33036,6742105013468660925_3645_000_3665_000,1521929964498867,0,"Day,Cloudy"
33037,6742105013468660925_3645_000_3665_000,1521929964498867,1,"Day,Cloudy"
33038,6742105013468660925_3645_000_3665_000,1521929964498867,2,"Day,Sunny"
33039,6742105013468660925_3645_000_3665_000,1521929965098849,0,"Day,Cloudy"
33040,6742105013468660925_3645_000_3665_000,1521929965098849,1,"Day,Cloudy"
33041,6742105013468660925_3645_000_3665_000,1521929965098849,2,"Day,Sunny"
33042,6763005717101083473_3880_000_3900_000,1547527844670983,0,"Night,Sunny"
33043,6763005717101083473_3880_000_3900_000,1547527844670983,1,"Night,Sunny"
33044,6763005717101083473_3880_000_3900_000,1547527844670983,2,"Night,Foggy"
33045,6763005717101083473_3880_000_3900_000,1547527844870989,0,"Night,Rainy"
33046,6763005717101083473_3880_000_3900_000,1547527844870989,1,"Night,Sunny"
33047,6763005717101083473_3880_000_3900_000,1547527844870989,2,"Night,Foggy"
33048,6763005717101083473_3880_000_3900_000,1547527845071023,0,"Night,Rainy"
33049,6763005717101083473_3880_000_3900_000,1547527845071023,1,"Night,Sunny"
33050,6763005717101083473_3880_000_3900_000,1547527845071023,2,"Night,Foggy"
33051,6763005717101083473_3880_000_3900_000,1547527845470990,0,"Night,Rainy"
33052,6763005717101083473_3880_000_3900_000,1547527845470990,1,"Night,Sunny"
33053,6763005717101083473_3880_000_3900_000,1547527845470990,2,"Night,Foggy"
33054,6763005717101083473_3880_000_3900_000,1547527850070954,0,"Night,Sunny"
33055,6763005717101083473_3880_000_3900_000,1547527850070954,1,"Night,Sunny"
33056,6763005717101083473_3880_000_3900_000,1547527850070954,2,"Night,Foggy"
33057,6763005717101083473_3880_000_3900_000,1547527850470960,0,"Night,Sunny"
33058,6763005717101083473_3880_000_3900_000,1547527850470960,1,"Night,Sunny"
33059,6763005717101083473_3880_000_3900_000,1547527850470960,2,"Night,Foggy"
33060,6763005717101083473_3880_000_3900_000,1547527854871024,0,"Night,Sunny"
33061,6763005717101083473_3880_000_3900_000,1547527854871024,1,"Night,Sunny"
33062,6763005717101083473_3880_000_3900_000,1547527854871024,2,"Night,Foggy"
33063,6763005717101083473_3880_000_3900_000,1547527855070999,0,"Night,Sunny"
33064,6763005717101083473_3880_000_3900_000,1547527855070999,1,"Night,Sunny"
33065,6763005717101083473_3880_000_3900_000,1547527855070999,2,"Night,Foggy"
33066,6763005717101083473_3880_000_3900_000,1547527855470921,0,"Night,Sunny"
33067,6763005717101083473_3880_000_3900_000,1547527855470921,1,"Night,Sunny"
33068,6763005717101083473_3880_000_3900_000,1547527855470921,2,"Night,Foggy"
33069,6763005717101083473_3880_000_3900_000,1547527860070987,0,"Night,Sunny"
33070,6763005717101083473_3880_000_3900_000,1547527860070987,1,"Night,Sunny"
33071,6763005717101083473_3880_000_3900_000,1547527860070987,2,"Night,Foggy"
33072,6763005717101083473_3880_000_3900_000,1547527860470937,0,"Night,Sunny"
33073,6763005717101083473_3880_000_3900_000,1547527860470937,1,"Night,Sunny"
33074,6763005717101083473_3880_000_3900_000,1547527860470937,2,"Night,Foggy"
33075,6771783338734577946_6105_840_6125_840,1507156706825003,0,"Day,Sunny"
33076,6771783338734577946_6105_840_6125_840,1507156706825003,1,"Day,Sunny"
33077,6771783338734577946_6105_840_6125_840,1507156706825003,2,"Day,Sunny"
33078,6771783338734577946_6105_840_6125_840,1507156707224508,0,"Day,Sunny"
33079,6771783338734577946_6105_840_6125_840,1507156707224508,1,"Day,Sunny"
33080,6771783338734577946_6105_840_6125_840,1507156707224508,2,"Day,Sunny"
33081,6771783338734577946_6105_840_6125_840,1507156707424065,0,"Day,Sunny"
33082,6771783338734577946_6105_840_6125_840,1507156707424065,1,"Day,Sunny"
33083,6771783338734577946_6105_840_6125_840,1507156707424065,2,"Day,Sunny"
33084,6771783338734577946_6105_840_6125_840,1507156707623507,0,"Day,Sunny"
33085,6771783338734577946_6105_840_6125_840,1507156707623507,1,"Day,Sunny"
33086,6771783338734577946_6105_840_6125_840,1507156707623507,2,"Day,Sunny"
33087,6771783338734577946_6105_840_6125_840,1507156708022166,0,"Day,Sunny"
33088,6771783338734577946_6105_840_6125_840,1507156708022166,1,"Day,Sunny"
33089,6771783338734577946_6105_840_6125_840,1507156708022166,2,"Day,Sunny"
33090,6771783338734577946_6105_840_6125_840,1507156711804681,0,"Day,Sunny"
33091,6771783338734577946_6105_840_6125_840,1507156711804681,1,"Day,Sunny"
33092,6771783338734577946_6105_840_6125_840,1507156711804681,2,"Day,Sunny"
33093,6771783338734577946_6105_840_6125_840,1507156712204808,0,"Day,Sunny"
33094,6771783338734577946_6105_840_6125_840,1507156712204808,1,"Day,Sunny"
33095,6771783338734577946_6105_840_6125_840,1507156712204808,2,"Day,Sunny"
33096,6771783338734577946_6105_840_6125_840,1507156712404983,0,"Day,Sunny"
33097,6771783338734577946_6105_840_6125_840,1507156712404983,1,"Day,Sunny"
33098,6771783338734577946_6105_840_6125_840,1507156712404983,2,"Day,Sunny"
33099,6771783338734577946_6105_840_6125_840,1507156712605163,0,"Day,Sunny"
33100,6771783338734577946_6105_840_6125_840,1507156712605163,1,"Day,Sunny"
33101,6771783338734577946_6105_840_6125_840,1507156712605163,2,"Day,Sunny"
33102,6771783338734577946_6105_840_6125_840,1507156713005414,0,"Day,Sunny"
33103,6771783338734577946_6105_840_6125_840,1507156713005414,1,"Day,Sunny"
33104,6771783338734577946_6105_840_6125_840,1507156713005414,2,"Day,Sunny"
33105,6771783338734577946_6105_840_6125_840,1507156716804976,0,"Day,Sunny"
33106,6771783338734577946_6105_840_6125_840,1507156716804976,1,"Day,Sunny"
33107,6771783338734577946_6105_840_6125_840,1507156716804976,2,"Day,Sunny"
33108,6771783338734577946_6105_840_6125_840,1507156717204963,0,"Day,Sunny"
33109,6771783338734577946_6105_840_6125_840,1507156717204963,1,"Day,Sunny"
33110,6771783338734577946_6105_840_6125_840,1507156717204963,2,"Day,Sunny"
33111,6771783338734577946_6105_840_6125_840,1507156717404953,0,"Day,Sunny"
33112,6771783338734577946_6105_840_6125_840,1507156717404953,1,"Day,Sunny"
33113,6771783338734577946_6105_840_6125_840,1507156717404953,2,"Day,Sunny"
33114,6771783338734577946_6105_840_6125_840,1507156717604913,0,"Day,Sunny"
33115,6771783338734577946_6105_840_6125_840,1507156717604913,1,"Day,Sunny"
33116,6771783338734577946_6105_840_6125_840,1507156717604913,2,"Day,Sunny"
33117,6771783338734577946_6105_840_6125_840,1507156718005127,0,"Day,Sunny"
33118,6771783338734577946_6105_840_6125_840,1507156718005127,1,"Day,Sunny"
33119,6771783338734577946_6105_840_6125_840,1507156718005127,2,"Day,Sunny"
33120,6771783338734577946_6105_840_6125_840,1507156721805245,0,"Day,Sunny"
33121,6771783338734577946_6105_840_6125_840,1507156721805245,1,"Day,Sunny"
33122,6771783338734577946_6105_840_6125_840,1507156721805245,2,"Day,Sunny"
33123,6771783338734577946_6105_840_6125_840,1507156722205206,0,"Day,Sunny"
33124,6771783338734577946_6105_840_6125_840,1507156722205206,1,"Day,Sunny"
33125,6771783338734577946_6105_840_6125_840,1507156722205206,2,"Day,Sunny"
33126,6771783338734577946_6105_840_6125_840,1507156722405239,0,"Day,Sunny"
33127,6771783338734577946_6105_840_6125_840,1507156722405239,1,"Day,Sunny"
33128,6771783338734577946_6105_840_6125_840,1507156722405239,2,"Day,Sunny"
33129,6771783338734577946_6105_840_6125_840,1507156722605205,0,"Day,Sunny"
33130,6771783338734577946_6105_840_6125_840,1507156722605205,1,"Day,Sunny"
33131,6771783338734577946_6105_840_6125_840,1507156722605205,2,"Day,Sunny"
33132,6771783338734577946_6105_840_6125_840,1507156723005220,0,"Day,Sunny"
33133,6771783338734577946_6105_840_6125_840,1507156723005220,1,"Day,Sunny"
33134,6771783338734577946_6105_840_6125_840,1507156723005220,2,"Day,Sunny"
33135,6771922013310347577_4249_290_4269_290,1511659163385910,0,"Night,Foggy"
33136,6771922013310347577_4249_290_4269_290,1511659163385910,1,"Night,Rainy"
33137,6771922013310347577_4249_290_4269_290,1511659163385910,2,"Night,Foggy"
33138,6771922013310347577_4249_290_4269_290,1511659179186138,0,"Night,Foggy"
33139,6771922013310347577_4249_290_4269_290,1511659179186138,1,"Night,Foggy"
33140,6771922013310347577_4249_290_4269_290,1511659179186138,2,"Night,Foggy"
33141,6791933003490312185_2607_000_2627_000,1519793234330012,0,"Night,Rainy"
33142,6791933003490312185_2607_000_2627_000,1519793234330012,1,"Night,Rainy"
33143,6791933003490312185_2607_000_2627_000,1519793234330012,2,"Night,Rainy"
33144,6791933003490312185_2607_000_2627_000,1519793234529941,0,"Night,Rainy"
33145,6791933003490312185_2607_000_2627_000,1519793234529941,1,"Night,Rainy"
33146,6791933003490312185_2607_000_2627_000,1519793234529941,2,"Night,Rainy"
33147,6791933003490312185_2607_000_2627_000,1519793234930059,0,"Night,Rainy"
33148,6791933003490312185_2607_000_2627_000,1519793234930059,1,"Night,Rainy"
33149,6791933003490312185_2607_000_2627_000,1519793234930059,2,"Night,Rainy"
33150,6791933003490312185_2607_000_2627_000,1519793238729710,0,"Night,Rainy"
33151,6791933003490312185_2607_000_2627_000,1519793238729710,1,"Night,Rainy"
33152,6791933003490312185_2607_000_2627_000,1519793238729710,2,"Night,Rainy"
33153,6791933003490312185_2607_000_2627_000,1519793239129766,0,"Night,Rainy"
33154,6791933003490312185_2607_000_2627_000,1519793239129766,1,"Night,Rainy"
33155,6791933003490312185_2607_000_2627_000,1519793239129766,2,"Night,Rainy"
33156,6791933003490312185_2607_000_2627_000,1519793239329842,0,"Night,Rainy"
33157,6791933003490312185_2607_000_2627_000,1519793239329842,1,"Night,Rainy"
33158,6791933003490312185_2607_000_2627_000,1519793239329842,2,"Night,Rainy"
33159,6791933003490312185_2607_000_2627_000,1519793249530142,0,"Night,Rainy"
33160,6791933003490312185_2607_000_2627_000,1519793249530142,1,"Night,Rainy"
33161,6791933003490312185_2607_000_2627_000,1519793249530142,2,"Night,Rainy"
33162,6792191642931213648_1522_000_1542_000,1521563320955199,0,"Day,Sunny"
33163,6792191642931213648_1522_000_1542_000,1521563320955199,1,"Day,Sunny"
33164,6792191642931213648_1522_000_1542_000,1521563320955199,2,"Day,Sunny"
33165,6792191642931213648_1522_000_1542_000,1521563321355167,0,"Day,Sunny"
33166,6792191642931213648_1522_000_1542_000,1521563321355167,1,"Day,Sunny"
33167,6792191642931213648_1522_000_1542_000,1521563321355167,2,"Day,Sunny"
33168,6792191642931213648_1522_000_1542_000,1521563321555137,0,"Day,Sunny"
33169,6792191642931213648_1522_000_1542_000,1521563321555137,1,"Day,Sunny"
33170,6792191642931213648_1522_000_1542_000,1521563321555137,2,"Day,Sunny"
33171,6792191642931213648_1522_000_1542_000,1521563321755110,0,"Day,Sunny"
33172,6792191642931213648_1522_000_1542_000,1521563321755110,1,"Day,Sunny"
33173,6792191642931213648_1522_000_1542_000,1521563321755110,2,"Day,Sunny"
33174,6792191642931213648_1522_000_1542_000,1521563322154890,0,"Day,Sunny"
33175,6792191642931213648_1522_000_1542_000,1521563322154890,1,"Day,Sunny"
33176,6792191642931213648_1522_000_1542_000,1521563322154890,2,"Day,Sunny"
33177,6792191642931213648_1522_000_1542_000,1521563325954884,0,"Day,Sunny"
33178,6792191642931213648_1522_000_1542_000,1521563325954884,1,"Day,Sunny"
33179,6792191642931213648_1522_000_1542_000,1521563325954884,2,"Day,Sunny"
33180,6792191642931213648_1522_000_1542_000,1521563326354750,0,"Day,Sunny"
33181,6792191642931213648_1522_000_1542_000,1521563326354750,1,"Day,Sunny"
33182,6792191642931213648_1522_000_1542_000,1521563326354750,2,"Day,Sunny"
33183,6792191642931213648_1522_000_1542_000,1521563326554640,0,"Day,Sunny"
33184,6792191642931213648_1522_000_1542_000,1521563326554640,1,"Day,Sunny"
33185,6792191642931213648_1522_000_1542_000,1521563326554640,2,"Day,Sunny"
33186,6792191642931213648_1522_000_1542_000,1521563326754528,0,"Day,Sunny"
33187,6792191642931213648_1522_000_1542_000,1521563326754528,1,"Day,Sunny"
33188,6792191642931213648_1522_000_1542_000,1521563326754528,2,"Day,Sunny"
33189,6792191642931213648_1522_000_1542_000,1521563327154317,0,"Day,Sunny"
33190,6792191642931213648_1522_000_1542_000,1521563327154317,1,"Day,Sunny"
33191,6792191642931213648_1522_000_1542_000,1521563327154317,2,"Day,Sunny"
33192,6792191642931213648_1522_000_1542_000,1521563330954482,0,"Day,Sunny"
33193,6792191642931213648_1522_000_1542_000,1521563330954482,1,"Day,Sunny"
33194,6792191642931213648_1522_000_1542_000,1521563330954482,2,"Day,Sunny"
33195,6792191642931213648_1522_000_1542_000,1521563331354449,0,"Day,Sunny"
33196,6792191642931213648_1522_000_1542_000,1521563331354449,1,"Day,Sunny"
33197,6792191642931213648_1522_000_1542_000,1521563331354449,2,"Day,Sunny"
33198,6792191642931213648_1522_000_1542_000,1521563331554454,0,"Day,Sunny"
33199,6792191642931213648_1522_000_1542_000,1521563331554454,1,"Day,Sunny"
33200,6792191642931213648_1522_000_1542_000,1521563331554454,2,"Day,Sunny"
33201,6792191642931213648_1522_000_1542_000,1521563331754538,0,"Day,Sunny"
33202,6792191642931213648_1522_000_1542_000,1521563331754538,1,"Day,Sunny"
33203,6792191642931213648_1522_000_1542_000,1521563331754538,2,"Day,Sunny"
33204,6792191642931213648_1522_000_1542_000,1521563332154551,0,"Day,Sunny"
33205,6792191642931213648_1522_000_1542_000,1521563332154551,1,"Day,Sunny"
33206,6792191642931213648_1522_000_1542_000,1521563332154551,2,"Day,Sunny"
33207,6792191642931213648_1522_000_1542_000,1521563335954390,0,"Day,Sunny"
33208,6792191642931213648_1522_000_1542_000,1521563335954390,1,"Day,Sunny"
33209,6792191642931213648_1522_000_1542_000,1521563335954390,2,"Day,Sunny"
33210,6792191642931213648_1522_000_1542_000,1521563336354179,0,"Day,Sunny"
33211,6792191642931213648_1522_000_1542_000,1521563336354179,1,"Day,Sunny"
33212,6792191642931213648_1522_000_1542_000,1521563336354179,2,"Day,Sunny"
33213,6792191642931213648_1522_000_1542_000,1521563336553845,0,"Day,Sunny"
33214,6792191642931213648_1522_000_1542_000,1521563336553845,1,"Day,Sunny"
33215,6792191642931213648_1522_000_1542_000,1521563336553845,2,"Day,Sunny"
33216,6792191642931213648_1522_000_1542_000,1521563336753323,0,"Day,Sunny"
33217,6792191642931213648_1522_000_1542_000,1521563336753323,1,"Day,Sunny"
33218,6792191642931213648_1522_000_1542_000,1521563336753323,2,"Day,Sunny"
33219,6792191642931213648_1522_000_1542_000,1521563337151800,0,"Day,Sunny"
33220,6792191642931213648_1522_000_1542_000,1521563337151800,1,"Day,Sunny"
33221,6792191642931213648_1522_000_1542_000,1521563337151800,2,"Day,Sunny"
33222,6799055159715949496_2503_000_2523_000,1520902149934980,0,"Day,Rainy"
33223,6799055159715949496_2503_000_2523_000,1520902149934980,1,"Day,Rainy"
33224,6799055159715949496_2503_000_2523_000,1520902149934980,2,"Day,Rainy"
33225,6799055159715949496_2503_000_2523_000,1520902150335022,0,"Day,Rainy"
33226,6799055159715949496_2503_000_2523_000,1520902150335022,1,"Day,Rainy"
33227,6799055159715949496_2503_000_2523_000,1520902150335022,2,"Day,Rainy"
33228,6799055159715949496_2503_000_2523_000,1520902150535106,0,"Day,Rainy"
33229,6799055159715949496_2503_000_2523_000,1520902150535106,1,"Day,Rainy"
33230,6799055159715949496_2503_000_2523_000,1520902150535106,2,"Day,Rainy"
33231,6799055159715949496_2503_000_2523_000,1520902150735230,0,"Day,Rainy"
33232,6799055159715949496_2503_000_2523_000,1520902150735230,1,"Day,Rainy"
33233,6799055159715949496_2503_000_2523_000,1520902150735230,2,"Day,Rainy"
33234,6799055159715949496_2503_000_2523_000,1520902151135544,0,"Day,Rainy"
33235,6799055159715949496_2503_000_2523_000,1520902151135544,1,"Day,Rainy"
33236,6799055159715949496_2503_000_2523_000,1520902151135544,2,"Day,Rainy"
33237,6799055159715949496_2503_000_2523_000,1520902154937268,0,"Day,Rainy"
33238,6799055159715949496_2503_000_2523_000,1520902154937268,1,"Day,Rainy"
33239,6799055159715949496_2503_000_2523_000,1520902154937268,2,"Day,Rainy"
33240,6799055159715949496_2503_000_2523_000,1520902155337307,0,"Day,Rainy"
33241,6799055159715949496_2503_000_2523_000,1520902155337307,1,"Day,Rainy"
33242,6799055159715949496_2503_000_2523_000,1520902155337307,2,"Day,Rainy"
33243,6799055159715949496_2503_000_2523_000,1520902155537352,0,"Day,Rainy"
33244,6799055159715949496_2503_000_2523_000,1520902155537352,1,"Day,Rainy"
33245,6799055159715949496_2503_000_2523_000,1520902155537352,2,"Day,Rainy"
33246,6799055159715949496_2503_000_2523_000,1520902155737398,0,"Day,Rainy"
33247,6799055159715949496_2503_000_2523_000,1520902155737398,1,"Day,Rainy"
33248,6799055159715949496_2503_000_2523_000,1520902155737398,2,"Day,Rainy"
33249,6799055159715949496_2503_000_2523_000,1520902156137585,0,"Day,Rainy"
33250,6799055159715949496_2503_000_2523_000,1520902156137585,1,"Day,Rainy"
33251,6799055159715949496_2503_000_2523_000,1520902156137585,2,"Day,Rainy"
33252,6799055159715949496_2503_000_2523_000,1520902159937957,0,"Day,Rainy"
33253,6799055159715949496_2503_000_2523_000,1520902159937957,1,"Day,Rainy"
33254,6799055159715949496_2503_000_2523_000,1520902159937957,2,"Day,Rainy"
33255,6799055159715949496_2503_000_2523_000,1520902160338040,0,"Day,Rainy"
33256,6799055159715949496_2503_000_2523_000,1520902160338040,1,"Day,Rainy"
33257,6799055159715949496_2503_000_2523_000,1520902160338040,2,"Day,Rainy"
33258,6799055159715949496_2503_000_2523_000,1520902160538130,0,"Day,Rainy"
33259,6799055159715949496_2503_000_2523_000,1520902160538130,1,"Day,Rainy"
33260,6799055159715949496_2503_000_2523_000,1520902160538130,2,"Day,Rainy"
33261,6799055159715949496_2503_000_2523_000,1520902160738169,0,"Day,Rainy"
33262,6799055159715949496_2503_000_2523_000,1520902160738169,1,"Day,Rainy"
33263,6799055159715949496_2503_000_2523_000,1520902160738169,2,"Day,Rainy"
33264,6799055159715949496_2503_000_2523_000,1520902161138220,0,"Day,Rainy"
33265,6799055159715949496_2503_000_2523_000,1520902161138220,1,"Day,Rainy"
33266,6799055159715949496_2503_000_2523_000,1520902161138220,2,"Day,Rainy"
33267,6799055159715949496_2503_000_2523_000,1520902164938313,0,"Day,Rainy"
33268,6799055159715949496_2503_000_2523_000,1520902164938313,1,"Day,Rainy"
33269,6799055159715949496_2503_000_2523_000,1520902164938313,2,"Day,Rainy"
33270,6799055159715949496_2503_000_2523_000,1520902165338211,0,"Day,Rainy"
33271,6799055159715949496_2503_000_2523_000,1520902165338211,1,"Day,Rainy"
33272,6799055159715949496_2503_000_2523_000,1520902165338211,2,"Day,Rainy"
33273,6799055159715949496_2503_000_2523_000,1520902165538184,0,"Day,Rainy"
33274,6799055159715949496_2503_000_2523_000,1520902165538184,1,"Day,Rainy"
33275,6799055159715949496_2503_000_2523_000,1520902165538184,2,"Day,Rainy"
33276,6799055159715949496_2503_000_2523_000,1520902165738184,0,"Day,Rainy"
33277,6799055159715949496_2503_000_2523_000,1520902165738184,1,"Day,Rainy"
33278,6799055159715949496_2503_000_2523_000,1520902165738184,2,"Day,Rainy"
33279,6799055159715949496_2503_000_2523_000,1520902166138058,0,"Day,Rainy"
33280,6799055159715949496_2503_000_2523_000,1520902166138058,1,"Day,Rainy"
33281,6799055159715949496_2503_000_2523_000,1520902166138058,2,"Day,Rainy"
33282,6813611334239274394_535_000_555_000,1521216307441813,0,"Day,Sunny"
33283,6813611334239274394_535_000_555_000,1521216307441813,1,"Day,Sunny"
33284,6813611334239274394_535_000_555_000,1521216307441813,2,"Day,Sunny"
33285,6813611334239274394_535_000_555_000,1521216307841897,0,"Day,Sunny"
33286,6813611334239274394_535_000_555_000,1521216307841897,1,"Day,Sunny"
33287,6813611334239274394_535_000_555_000,1521216307841897,2,"Day,Sunny"
33288,6813611334239274394_535_000_555_000,1521216308042015,0,"Day,Sunny"
33289,6813611334239274394_535_000_555_000,1521216308042015,1,"Day,Sunny"
33290,6813611334239274394_535_000_555_000,1521216308042015,2,"Day,Sunny"
33291,6813611334239274394_535_000_555_000,1521216308242096,0,"Day,Sunny"
33292,6813611334239274394_535_000_555_000,1521216308242096,1,"Day,Sunny"
33293,6813611334239274394_535_000_555_000,1521216308242096,2,"Day,Sunny"
33294,6813611334239274394_535_000_555_000,1521216308642165,0,"Day,Sunny"
33295,6813611334239274394_535_000_555_000,1521216308642165,1,"Day,Sunny"
33296,6813611334239274394_535_000_555_000,1521216308642165,2,"Day,Sunny"
33297,6813611334239274394_535_000_555_000,1521216312441807,0,"Day,Sunny"
33298,6813611334239274394_535_000_555_000,1521216312441807,1,"Day,Sunny"
33299,6813611334239274394_535_000_555_000,1521216312441807,2,"Day,Sunny"
33300,6813611334239274394_535_000_555_000,1521216313041858,0,"Day,Sunny"
33301,6813611334239274394_535_000_555_000,1521216313041858,1,"Day,Sunny"
33302,6813611334239274394_535_000_555_000,1521216313041858,2,"Day,Sunny"
33303,6813611334239274394_535_000_555_000,1521216313241973,0,"Day,Sunny"
33304,6813611334239274394_535_000_555_000,1521216313241973,1,"Day,Sunny"
33305,6813611334239274394_535_000_555_000,1521216313241973,2,"Day,Sunny"
33306,6813611334239274394_535_000_555_000,1521216313642390,0,"Day,Sunny"
33307,6813611334239274394_535_000_555_000,1521216313642390,1,"Day,Sunny"
33308,6813611334239274394_535_000_555_000,1521216313642390,2,"Day,Sunny"
33309,6813611334239274394_535_000_555_000,1521216317443809,0,"Day,Sunny"
33310,6813611334239274394_535_000_555_000,1521216317443809,1,"Day,Sunny"
33311,6813611334239274394_535_000_555_000,1521216317443809,2,"Day,Sunny"
33312,6813611334239274394_535_000_555_000,1521216317843743,0,"Day,Sunny"
33313,6813611334239274394_535_000_555_000,1521216317843743,1,"Day,Sunny"
