context_name,context_frame,camera_id,image_index,condition
8956556778987472864_3404_790_3424_790,1513450828203370,1,5005,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450828203370,2,5006,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828403388,0,5007,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828403388,1,5008,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450828403388,2,5009,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828603553,0,5010,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828603553,1,5011,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450828603553,2,5012,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828803745,0,5013,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450828803745,1,5014,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450828803745,2,5015,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829003983,0,5016,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829003983,1,5017,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450829003983,2,5018,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829204229,0,5019,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829204229,1,5020,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450829204229,2,5021,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829404540,0,5022,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829404540,1,5023,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450829404540,2,5024,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829604889,0,5025,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829604889,1,5026,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450829604889,2,5027,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450829805231,0,5028,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450829805231,1,5029,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450829805231,2,5030,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830005533,0,5031,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830005533,1,5032,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830005533,2,5033,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450830205843,0,5034,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830205843,1,5035,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830205843,2,5036,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450830406159,0,5037,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830406159,1,5038,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830406159,2,5039,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830606362,0,5040,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830606362,1,5041,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830606362,2,5042,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830806494,0,5043,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450830806494,1,5044,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450830806494,2,5045,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450831006661,0,5046,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450831006661,1,5047,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831006661,2,5048,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450831206859,0,5049,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450831206859,1,5050,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831206859,2,5051,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831407062,0,5052,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450831407062,1,5053,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831407062,2,5054,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450831607255,0,5055,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450831607255,1,5056,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831607255,2,5057,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450831807483,0,5058,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450831807483,1,5059,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450831807483,2,5060,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450832007722,0,5061,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832007722,1,5062,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450832007722,2,5063,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450832207898,0,5064,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832207898,1,5065,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450832207898,2,5066,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450832608219,0,5067,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832608219,1,5068,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832608219,2,5069,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450832808342,0,5070,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832808342,1,5071,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450832808342,2,5072,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450833008429,0,5073,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833008429,1,5074,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833008429,2,5075,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450833208536,0,5076,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833208536,1,5077,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833208536,2,5078,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450833408602,0,5079,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833408602,1,5080,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833408602,2,5081,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450833608655,0,5082,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833608655,1,5083,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833608655,2,5084,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450833808707,0,5085,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833808707,1,5086,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450833808707,2,5087,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450834008757,0,5088,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834008757,1,5089,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450834008757,2,5090,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450834208715,0,5091,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834208715,1,5092,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450834208715,2,5093,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450834408651,0,5094,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834408651,1,5095,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834408651,2,5096,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450834608553,0,5097,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834608553,1,5098,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450834608553,2,5099,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450834808446,0,5100,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834808446,1,5101,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450834808446,2,5102,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450835008355,0,5103,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450835008355,1,5104,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450835008355,2,5105,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450835208256,0,5106,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450835208256,1,5107,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450835208256,2,5108,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450835408232,0,5109,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450835408232,1,5110,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450835408232,2,5111,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450835608276,0,5112,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450835608276,1,5113,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450835608276,2,5114,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450835808362,0,5115,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450835808362,1,5116,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450835808362,2,5117,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450836008491,0,5118,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450836008491,1,5119,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450836008491,2,5120,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450836208643,0,5121,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450836208643,1,5122,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450836208643,2,5123,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450836408773,0,5124,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450836408773,1,5125,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450836408773,2,5126,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450836608890,0,5127,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450836608890,1,5128,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450836608890,2,5129,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450836809054,0,5130,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450836809054,1,5131,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450836809054,2,5132,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450837009198,0,5133,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450837009198,1,5134,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450837009198,2,5135,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450837209242,0,5136,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450837209242,1,5137,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450837209242,2,5138,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450837409246,0,5139,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450837409246,1,5140,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450837409246,2,5141,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450837609178,0,5142,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450837609178,1,5143,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450837609178,2,5144,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450837809082,0,5145,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450837809082,1,5146,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450837809082,2,5147,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450838008963,0,5148,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450838008963,1,5149,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450838008963,2,5150,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450838208858,0,5151,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450838208858,1,5152,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450838208858,2,5153,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450838408793,0,5154,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450838408793,1,5155,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450838408793,2,5156,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450838608726,0,5157,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450838608726,1,5158,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450838608726,2,5159,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450838808700,0,5160,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450838808700,1,5161,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450838808700,2,5162,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450839008646,0,5163,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839008646,1,5164,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450839008646,2,5165,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450839208578,0,5166,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839208578,1,5167,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450839208578,2,5168,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450839408543,0,5169,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839408543,1,5170,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450839408543,2,5171,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450839608514,0,5172,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839608514,1,5173,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839608514,2,5174,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450839808516,0,5175,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450839808516,1,5176,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450839808516,2,5177,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450840008533,0,5178,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450840008533,1,5179,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450840008533,2,5180,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450840208564,0,5181,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450840208564,1,5182,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450840208564,2,5183,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450840408610,0,5184,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450840408610,1,5185,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450840408610,2,5186,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450840608686,0,5187,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450840608686,1,5188,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450840608686,2,5189,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450840808810,0,5190,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450840808810,1,5191,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450840808810,2,5192,"Day,Cloudy"
8956556778987472864_3404_790_3424_790,1513450841008818,0,5193,"Day,Clear"
8956556778987472864_3404_790_3424_790,1513450841008818,1,5194,"Day,Rainy"
8956556778987472864_3404_790_3424_790,1513450841008818,2,5195,"Day,Cloudy"
9243656068381062947_1297_428_1317_428,1508793798112721,0,5196,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798112721,1,5197,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798112721,2,5198,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798312722,0,5199,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798312722,1,5200,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798312722,2,5201,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798512681,0,5202,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798512681,1,5203,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798512681,2,5204,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798712686,0,5205,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798712686,1,5206,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798712686,2,5207,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798912682,0,5208,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798912682,1,5209,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793798912682,2,5210,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799112758,0,5211,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799112758,1,5212,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799112758,2,5213,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799312824,0,5214,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799312824,1,5215,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799312824,2,5216,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799512890,0,5217,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799512890,1,5218,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799512890,2,5219,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799712937,0,5220,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799712937,1,5221,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799712937,2,5222,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799912962,0,5223,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799912962,1,5224,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793799912962,2,5225,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800112953,0,5226,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800112953,1,5227,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800112953,2,5228,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800312876,0,5229,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800312876,1,5230,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800312876,2,5231,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800512789,0,5232,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800512789,1,5233,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800512789,2,5234,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800712714,0,5235,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800712714,1,5236,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800712714,2,5237,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800912670,0,5238,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800912670,1,5239,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793800912670,2,5240,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801112591,0,5241,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801112591,1,5242,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801112591,2,5243,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801312546,0,5244,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801312546,1,5245,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801312546,2,5246,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801512570,0,5247,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801512570,1,5248,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801512570,2,5249,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801712605,0,5250,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801712605,1,5251,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801712605,2,5252,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801912746,0,5253,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801912746,1,5254,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793801912746,2,5255,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802112823,0,5256,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802112823,1,5257,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802112823,2,5258,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802312850,0,5259,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802312850,1,5260,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802312850,2,5261,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802512766,0,5262,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802512766,1,5263,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802512766,2,5264,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802712646,0,5265,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802712646,1,5266,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802712646,2,5267,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802912503,0,5268,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802912503,1,5269,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793802912503,2,5270,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803112393,0,5271,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803112393,1,5272,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803112393,2,5273,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803312316,0,5274,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803312316,1,5275,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803312316,2,5276,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803512242,0,5277,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803512242,1,5278,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803512242,2,5279,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803712202,0,5280,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803712202,1,5281,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803712202,2,5282,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803912276,0,5283,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803912276,1,5284,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793803912276,2,5285,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804112385,0,5286,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804112385,1,5287,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804112385,2,5288,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804312424,0,5289,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804312424,1,5290,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804312424,2,5291,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804512503,0,5292,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804512503,1,5293,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804512503,2,5294,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804712539,0,5295,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804712539,1,5296,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804712539,2,5297,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804912616,0,5298,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804912616,1,5299,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793804912616,2,5300,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805112643,0,5301,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805112643,1,5302,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805112643,2,5303,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805312681,0,5304,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805312681,1,5305,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805312681,2,5306,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805512724,0,5307,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805512724,1,5308,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805512724,2,5309,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805712766,0,5310,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805712766,1,5311,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805712766,2,5312,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805912801,0,5313,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805912801,1,5314,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793805912801,2,5315,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806112864,0,5316,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806112864,1,5317,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806112864,2,5318,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806312859,0,5319,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806312859,1,5320,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806312859,2,5321,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806512935,0,5322,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806512935,1,5323,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806512935,2,5324,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806712908,0,5325,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806712908,1,5326,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806712908,2,5327,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806912877,0,5328,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806912877,1,5329,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793806912877,2,5330,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807112870,0,5331,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807112870,1,5332,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807112870,2,5333,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807312750,0,5334,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807312750,1,5335,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807312750,2,5336,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807512671,0,5337,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807512671,1,5338,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807512671,2,5339,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807712557,0,5340,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807712557,1,5341,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807712557,2,5342,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807912452,0,5343,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807912452,1,5344,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793807912452,2,5345,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808112263,0,5346,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808112263,1,5347,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808112263,2,5348,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808311813,0,5349,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808311813,1,5350,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808311813,2,5351,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808511479,0,5352,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808511479,1,5353,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808511479,2,5354,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808711324,0,5355,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808711324,1,5356,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808711324,2,5357,"Day,Clear"
9243656068381062947_1297_428_1317_428,1508793808911356,0,5358,"Day,Clear"
